asistencia_pct,nota_media,materias_suspensas,numero_materias_curso,evaluaciones_realizadas,partes_disciplinarios,matricula_activa,oferta_educativa,repetidor_curso_actual,dias_sin_actividad,inasistencias_consecutivas,grado_urbanizacion,distancia_escuela,acceso_internet,nivel_socioeconomico,apoyo_familiar,trabaja,abandono_escolar
71.11,5.18,7,12,4,0,1,3,0,28,7,2,9.37,1,2,1,1,0
74.95,4.73,6,11,4,2,1,4,0,19,9,1,18.72,1,3,1,0,0
100.0,6.59,3,11,2,2,1,4,0,18,12,2,24.5,1,1,1,0,0
40.01,5.07,7,14,3,4,1,4,0,6,1,2,6.03,1,4,0,1,0
36.15,4.51,8,11,2,5,1,2,0,5,13,3,9.2,1,3,1,1,0
0.0,4.62,6,10,0,4,0,4,1,54,26,2,6.19,0,2,1,0,1
62.83,8.18,4,13,4,2,1,3,0,9,4,3,4.68,1,6,1,0,0
92.36,4.79,5,11,2,2,1,3,0,10,12,2,15.11,1,6,1,1,0
51.66,5.9,5,11,2,0,1,1,0,30,16,1,15.48,1,3,1,0,0
63.3,6.26,4,10,2,4,1,4,1,13,7,2,17.68,1,6,1,0,0
64.26,10.0,0,14,3,0,1,4,0,23,19,2,14.43,1,1,1,0,0
48.77,9.39,2,13,2,0,1,4,0,15,1,1,1.0,1,3,1,0,0
72.93,3.4,10,14,4,2,1,1,0,1,12,2,1.0,1,2,1,0,0
57.2,4.2,8,11,3,1,1,4,1,26,8,2,12.18,0,6,1,0,0
87.09,2.44,10,13,1,0,1,3,0,1,10,2,7.12,1,4,1,0,0
79.5,4.02,7,13,2,2,1,1,1,10,1,2,11.21,1,2,1,0,0
63.31,5.72,5,12,3,1,1,2,0,5,11,1,33.7,1,5,1,0,0
58.64,5.48,5,13,1,1,1,1,0,1,12,1,4.19,1,1,1,0,0
68.1,7.79,4,12,4,0,1,3,0,25,12,3,1.0,1,6,1,0,0
37.41,5.28,4,10,2,3,1,1,0,1,13,1,11.78,1,1,1,0,0
31.67,0.0,10,10,2,6,1,2,1,12,12,2,21.32,1,5,0,1,0
63.77,5.34,5,10,4,2,1,2,1,17,28,1,4.62,1,4,1,0,0
74.72,4.97,7,13,4,2,1,3,0,14,7,1,26.62,1,6,1,0,0
86.73,7.62,4,10,2,2,1,1,0,19,4,2,2.49,1,4,1,0,0
84.78,6.78,6,14,4,2,1,3,0,1,1,2,1.0,0,1,1,0,0
85.81,3.19,10,14,2,1,1,3,1,15,1,3,7.54,1,2,1,0,0
69.7,4.72,7,12,4,1,1,2,0,6,1,3,18.34,1,4,0,0,0
61.53,7.67,3,10,4,1,1,4,0,26,1,2,20.6,1,2,1,1,0
73.2,4.85,7,11,2,4,1,1,0,21,2,1,10.87,1,6,1,0,0
65.32,5.59,6,10,3,0,1,3,1,22,1,1,10.68,1,3,1,1,0
81.08,8.53,1,10,4,3,1,1,0,1,1,3,11.37,1,4,1,0,0
61.65,4.0,9,13,3,2,1,4,1,7,16,3,23.46,0,2,0,0,0
46.34,6.74,4,13,4,1,1,2,1,25,1,2,9.57,1,2,0,0,0
43.65,4.79,7,11,2,1,1,4,0,5,1,1,21.58,1,3,1,1,0
63.11,3.98,7,10,3,5,1,2,0,13,1,1,4.65,0,5,0,0,0
96.84,7.31,3,10,4,4,1,1,0,7,6,3,10.89,1,2,1,1,0
0.0,3.64,10,13,1,5,0,3,1,40,27,2,18.19,0,6,0,0,1
92.58,3.02,10,14,2,0,1,4,0,13,8,3,15.88,1,4,0,0,0
78.58,6.41,6,14,1,4,1,4,0,4,7,3,12.86,0,1,1,0,0
60.8,7.29,4,14,3,1,1,2,0,19,4,1,5.5,1,5,1,0,0
73.26,6.1,5,14,4,0,1,1,0,10,9,2,7.67,1,6,1,0,0
83.91,7.18,5,14,3,0,1,1,0,7,4,2,1.0,0,4,1,1,0
69.59,6.24,5,12,2,2,1,3,0,5,1,3,11.91,1,6,1,0,0
84.6,6.92,5,12,1,0,1,2,0,28,3,2,3.54,1,2,1,0,0
61.23,9.02,1,13,2,0,1,4,1,5,8,1,7.83,1,4,1,0,0
79.05,8.43,3,13,4,0,1,4,0,13,8,3,1.0,1,3,1,0,0
9.56,0.0,10,10,2,5,0,4,0,57,27,2,14.44,1,2,1,1,1
41.65,4.47,6,10,1,0,1,3,1,1,1,1,16.94,1,4,0,0,0
27.18,,9,14,0,2,1,3,1,41,1,2,6.62,1,1,1,0,1
91.97,7.34,5,13,4,5,1,3,0,1,6,3,7.18,1,1,1,0,0
72.87,6.57,6,14,2,1,1,4,0,1,1,2,23.79,1,2,0,0,0
41.4,6.13,5,13,4,2,1,4,1,15,20,2,12.09,1,5,1,0,0
56.44,7.26,5,14,1,0,1,3,0,23,1,3,1.0,1,2,1,0,0
81.53,4.38,9,13,2,0,1,1,0,6,17,1,20.92,1,1,0,1,0
63.15,4.19,7,10,4,2,1,3,0,16,6,2,33.96,1,6,1,0,0
87.39,6.82,5,13,3,2,1,1,0,9,14,1,1.08,1,1,1,0,0
28.51,6.64,3,11,1,4,0,2,0,44,1,1,3.12,1,2,1,0,1
86.96,5.26,4,10,4,1,1,2,0,7,12,1,16.94,0,3,1,1,0
84.36,7.89,3,10,3,1,1,4,0,1,1,3,6.76,1,1,1,0,0
59.62,6.35,6,11,1,0,1,2,0,1,1,2,2.33,0,3,1,0,0
78.98,4.23,8,14,3,4,1,2,0,13,22,3,21.73,1,2,1,0,0
5.31,,8,13,0,5,0,4,0,36,32,2,27.09,1,5,1,0,1
81.08,4.27,6,12,1,1,1,4,0,15,2,3,24.07,1,5,1,0,0
39.09,2.02,10,12,3,3,1,4,1,1,7,2,7.76,1,5,1,0,0
59.52,4.54,7,10,2,0,1,4,0,1,11,1,5.7,1,1,1,0,0
78.98,5.37,6,10,1,0,1,1,0,8,2,3,16.95,1,4,0,0,0
75.75,3.81,6,10,2,4,1,4,1,5,14,2,13.54,1,4,1,0,0
3.95,3.46,9,12,0,2,0,2,0,35,21,2,4.37,1,6,1,1,1
30.54,6.05,5,13,2,4,0,4,1,4,13,1,18.81,1,1,1,0,1
62.69,7.21,2,10,2,0,1,3,0,17,7,3,1.0,1,1,1,0,0
87.55,7.91,3,14,3,2,1,1,0,1,3,2,31.48,1,1,1,0,0
75.38,4.43,7,10,3,0,1,4,0,3,6,2,2.6,1,4,0,1,0
71.59,6.13,4,12,4,0,1,4,0,1,6,1,16.04,1,4,1,0,0
70.74,6.19,3,10,4,3,1,2,0,12,3,1,15.07,1,6,0,0,0
57.63,4.61,6,12,3,6,1,1,1,12,15,2,6.74,1,1,1,0,0
72.49,3.09,8,10,4,0,1,4,0,3,7,3,1.08,1,1,1,1,0
74.03,2.94,7,11,1,6,1,4,0,19,11,1,14.95,0,6,1,0,0
60.35,4.7,6,13,4,2,1,4,0,11,7,1,5.93,1,3,1,1,0
73.93,6.72,5,12,1,3,1,1,0,3,1,2,17.15,1,4,1,0,0
76.3,6.96,4,14,2,0,1,3,0,13,1,2,2.99,1,5,1,1,0
65.54,7.23,5,12,2,4,1,4,0,20,13,3,3.21,1,1,1,0,0
18.23,3.13,9,12,2,4,0,1,0,38,31,3,17.41,1,2,0,0,1
85.14,4.11,7,12,4,0,1,2,0,3,5,3,14.0,1,1,1,1,0
89.13,5.97,7,14,3,0,1,3,0,12,1,3,25.7,1,4,1,0,0
43.71,3.15,8,10,2,0,1,2,0,22,13,3,15.5,0,4,0,1,0
59.34,3.03,8,11,4,0,1,2,0,11,2,1,14.27,0,3,1,1,0
53.58,6.46,3,10,3,1,1,2,1,4,11,1,8.59,1,2,1,1,0
87.5,7.33,2,11,2,3,1,2,0,1,7,2,1.0,1,2,1,0,0
58.58,6.22,5,11,3,4,1,4,1,1,6,1,7.05,1,1,1,0,0
56.54,7.6,2,10,4,2,1,2,0,21,8,1,1.0,1,5,1,1,0
42.0,7.28,4,10,2,5,1,2,1,1,11,3,20.43,1,6,1,0,0
79.44,5.98,6,11,4,2,1,1,1,4,1,2,13.07,1,2,1,1,0
69.81,7.64,5,13,3,3,1,4,0,13,16,1,20.46,0,5,1,1,0
87.71,4.41,9,14,4,4,1,1,0,5,12,1,1.0,1,3,1,0,0
84.29,6.45,5,12,2,0,1,1,0,1,10,1,16.21,1,4,1,0,0
63.33,7.09,4,13,3,0,1,4,0,18,6,2,6.11,1,5,1,0,0
73.12,5.29,5,10,3,4,1,1,0,18,19,2,1.0,1,2,1,0,0
50.09,2.92,8,10,1,2,1,1,0,1,1,3,9.86,0,1,0,0,0
67.69,6.49,5,11,3,1,1,2,1,16,8,3,1.0,1,6,1,0,0
87.87,5.43,8,14,4,0,1,1,0,4,1,2,7.83,1,4,1,1,0
65.16,4.57,7,13,2,4,1,4,0,13,1,3,16.96,1,6,0,0,0
83.13,2.42,9,11,4,3,1,4,0,21,15,3,11.47,1,6,0,1,0
61.74,6.25,4,12,3,0,1,4,1,11,13,2,19.42,1,4,1,0,0
70.44,6.17,4,11,1,3,1,3,0,12,3,3,1.6,1,1,1,0,0
97.18,5.86,6,10,4,3,1,4,0,1,1,1,11.0,0,2,0,0,0
79.14,8.59,1,14,1,3,1,1,0,14,4,3,20.73,1,2,1,0,0
35.51,0.0,10,12,2,3,1,4,1,9,3,1,6.62,1,2,0,1,0
67.83,2.96,10,14,2,2,1,4,1,1,19,3,19.92,1,1,0,0,0
71.44,8.68,3,11,4,2,1,3,0,18,1,3,6.04,1,4,1,0,0
75.51,5.38,8,13,1,1,1,2,0,18,1,3,1.0,0,4,1,0,0
100.0,6.81,5,13,3,0,1,3,0,4,12,2,11.94,1,1,1,0,0
75.76,7.23,4,13,4,3,1,2,0,8,15,3,7.4,0,6,1,1,0
63.8,7.32,4,10,3,0,1,2,0,3,7,2,11.92,1,3,1,0,0
66.37,6.33,5,13,3,4,1,2,0,7,16,2,9.84,1,5,1,1,0
76.06,3.06,10,12,4,1,1,4,1,26,16,1,8.55,1,4,1,1,0
49.34,3.6,9,13,4,0,1,1,1,16,1,1,26.42,1,6,0,1,0
72.31,8.22,3,10,2,0,1,1,0,10,3,1,11.83,1,2,1,0,0
70.41,5.17,6,11,3,3,1,3,0,5,19,1,15.56,1,6,1,0,0
80.92,7.14,5,13,1,2,1,3,1,3,1,2,1.0,1,6,1,0,0
61.91,4.48,6,11,2,0,1,1,1,13,12,2,17.23,0,3,1,0,0
51.7,6.72,3,11,2,2,1,4,1,1,1,3,9.74,1,1,1,0,0
92.84,4.41,7,13,4,1,1,2,0,16,18,1,1.0,1,5,1,0,0
68.56,5.77,4,11,4,3,1,3,0,7,11,3,19.03,1,2,1,1,0
100.0,5.87,7,14,1,0,1,2,1,6,1,2,26.82,1,4,1,0,0
12.75,,9,12,0,4,0,3,0,23,22,1,10.42,1,6,1,0,1
62.37,6.55,3,11,1,3,1,1,0,26,1,2,1.0,1,5,1,0,0
79.2,4.26,6,11,3,3,1,4,0,1,12,1,23.06,1,4,1,1,0
80.92,4.44,7,12,2,4,1,1,0,12,4,3,5.01,1,3,0,0,0
56.44,5.07,5,12,3,0,1,2,0,16,1,3,7.17,1,6,1,0,0
66.76,6.09,6,14,4,1,1,2,0,12,13,2,10.02,1,2,0,0,0
65.65,3.6,7,11,2,0,1,2,1,22,7,3,1.0,1,2,0,0,0
81.99,5.51,6,11,3,4,1,2,0,15,10,1,7.16,1,4,1,1,0
94.33,7.39,3,13,3,2,1,3,0,9,1,2,15.57,0,2,1,0,0
81.22,8.28,2,10,4,3,1,4,0,9,25,1,13.12,1,2,1,0,0
95.11,6.04,6,13,4,1,1,4,0,15,6,2,1.0,1,3,1,0,0
75.16,5.73,4,10,2,0,1,3,0,5,18,2,11.5,1,2,1,1,0
64.31,7.94,2,13,1,0,1,1,0,14,8,2,12.34,1,3,1,0,0
0.0,3.04,10,12,1,3,0,4,1,43,36,2,16.15,1,6,0,0,1
76.07,2.87,8,11,1,0,1,4,0,7,7,3,12.98,1,6,0,1,0
96.56,5.89,6,13,1,0,1,1,0,7,4,3,14.95,1,1,1,0,0
41.54,6.78,5,14,4,0,1,4,0,22,1,3,18.69,1,5,1,1,0
68.08,4.67,8,13,2,0,1,3,1,13,1,1,9.47,1,3,0,0,0
24.44,2.24,10,13,1,5,0,3,0,45,36,1,12.19,1,5,1,1,1
15.2,,8,11,0,8,1,4,1,37,21,3,1.05,1,2,0,1,1
22.35,0.96,10,10,1,2,1,4,1,35,20,2,39.55,1,1,1,0,0
49.42,1.56,8,10,1,1,1,1,1,17,1,2,9.34,1,5,1,1,0
62.0,5.07,6,12,4,0,1,3,0,8,8,2,16.86,1,3,0,0,0
50.76,7.26,2,10,3,1,1,4,0,1,11,3,1.0,1,3,1,0,0
61.38,5.39,6,11,3,3,1,4,0,7,1,3,26.27,1,5,1,0,0
65.71,7.49,4,10,3,0,1,3,0,17,1,1,15.07,1,6,1,0,0
13.28,5.44,6,13,1,2,0,4,0,57,13,2,10.42,1,6,1,0,1
57.24,5.21,6,11,1,2,1,1,0,1,5,2,12.85,1,6,0,0,0
91.97,7.8,3,14,4,0,1,2,0,19,1,1,17.88,0,1,1,0,0
89.3,5.8,6,12,2,0,1,3,0,1,6,1,25.51,0,1,1,0,0
62.19,7.53,4,10,4,1,1,3,0,1,6,1,23.66,1,5,1,0,0
24.96,3.66,8,13,2,4,0,3,0,39,23,1,1.0,1,6,1,0,1
100.0,7.27,4,11,3,6,1,4,1,15,7,3,20.71,1,1,1,0,0
94.23,5.79,7,12,3,0,1,2,0,11,4,3,5.13,1,4,1,0,0
51.74,5.99,4,12,2,1,1,4,0,9,1,3,13.47,1,3,1,1,0
56.17,3.83,9,14,1,2,1,3,0,40,16,3,5.92,1,6,1,1,0
0.0,2.48,8,10,1,5,0,2,1,31,28,3,21.94,1,2,1,0,1
33.61,4.25,8,12,4,3,0,1,0,1,9,3,4.28,1,4,0,0,1
100.0,5.27,7,12,3,0,1,2,0,12,11,3,6.31,1,1,1,0,0
70.14,3.17,10,13,3,0,1,2,0,1,5,3,18.71,1,1,1,1,0
81.06,4.96,6,10,2,1,1,1,0,6,1,3,18.45,1,6,1,0,0
81.92,5.7,5,10,1,0,1,4,0,5,1,1,6.82,1,2,0,0,0
34.88,1.59,9,11,4,3,0,2,1,18,7,2,22.63,1,2,1,0,1
66.37,9.0,3,13,1,2,1,4,0,23,16,2,17.87,1,6,1,0,0
85.21,5.03,6,10,2,2,1,4,0,14,1,2,1.0,1,6,1,1,0
59.85,7.8,4,12,4,4,1,2,1,20,1,1,7.4,0,6,1,0,0
80.15,7.97,4,13,1,0,1,4,0,10,15,1,17.87,1,6,1,0,0
64.92,7.92,4,11,1,4,1,2,0,10,1,1,4.6,1,2,0,0,0
51.98,6.06,6,14,1,4,1,1,0,6,9,1,19.9,1,2,1,1,0
31.54,4.21,7,11,1,5,0,3,0,13,1,3,11.48,1,6,1,0,1
77.55,5.31,6,10,2,2,1,1,1,6,1,1,5.44,0,3,1,0,0
58.46,5.06,7,14,2,4,1,3,1,1,14,1,27.29,1,5,1,0,0
78.78,4.29,7,13,4,0,1,3,0,1,1,3,25.78,1,2,1,0,0
73.74,4.7,8,12,2,3,1,2,0,13,1,2,14.87,1,6,1,0,0
77.79,6.17,4,12,1,2,1,1,0,15,19,3,13.93,0,2,1,0,0
100.0,5.33,6,11,2,3,1,1,1,1,11,1,5.43,1,3,1,0,0
79.27,7.71,4,14,3,0,1,1,0,17,30,3,7.76,0,2,1,0,0
73.2,7.6,3,12,2,0,1,2,0,1,3,2,22.48,1,1,1,0,0
87.32,8.9,1,14,4,3,1,3,0,2,4,1,12.09,0,4,1,0,0
76.43,3.34,9,12,1,6,1,2,0,10,1,3,13.55,1,3,1,0,0
57.97,4.22,7,12,3,0,1,2,0,9,1,2,34.77,1,5,0,1,0
43.48,7.43,4,10,1,2,1,2,1,1,2,1,1.0,1,6,1,0,0
88.82,6.57,6,14,4,6,1,2,1,17,10,2,33.85,1,1,1,0,0
69.7,7.25,4,10,2,0,1,4,0,26,9,3,10.3,1,1,1,0,0
59.81,3.39,10,14,1,1,1,2,0,18,14,3,23.22,0,5,1,0,0
22.2,,7,13,0,5,0,1,0,48,29,2,9.29,1,2,1,0,1
61.75,6.53,5,12,4,1,1,2,0,1,11,1,7.76,1,3,1,0,0
59.42,3.69,10,13,1,3,1,4,0,20,3,1,9.95,0,6,1,1,0
72.47,6.93,4,13,2,0,1,1,0,26,5,1,9.8,1,6,1,0,0
67.14,4.45,8,11,1,2,1,3,1,1,7,1,22.37,1,4,0,0,0
73.02,5.5,7,13,1,2,1,4,0,24,1,1,1.31,1,3,0,0,0
74.34,5.26,5,12,2,2,1,2,0,33,5,2,4.86,1,1,0,1,0
36.69,6.26,4,10,3,5,1,4,0,2,1,3,8.54,0,6,1,1,0
73.34,5.4,5,11,4,4,1,1,0,1,1,1,17.02,1,6,0,0,0
75.72,6.0,7,14,4,0,1,1,0,10,9,2,12.46,1,3,1,1,0
47.89,9.51,1,11,2,1,1,1,0,10,2,2,1.0,1,6,1,1,0
22.99,3.62,7,11,2,2,0,2,0,52,45,1,20.17,1,1,1,0,1
29.29,1.92,10,13,0,6,1,2,1,26,3,1,5.16,1,5,0,0,1
75.89,6.65,5,12,3,2,1,4,0,9,7,1,20.44,1,3,1,0,0
67.89,4.78,7,13,3,2,1,1,1,14,1,2,19.29,1,2,1,1,0
69.61,7.3,4,12,2,4,1,3,0,3,1,3,7.93,1,1,1,0,0
93.62,6.18,3,10,1,3,1,1,0,11,5,1,15.26,1,4,1,0,0
100.0,5.71,8,14,1,0,1,3,0,1,10,2,11.89,1,1,1,0,0
74.06,4.0,10,14,4,2,1,3,0,39,4,3,1.0,1,2,1,1,0
23.62,5.96,5,14,2,2,0,3,0,40,35,3,10.49,0,1,1,0,1
13.51,2.59,10,14,1,2,0,2,0,39,30,2,2.05,0,2,1,0,1
88.25,3.72,8,11,1,1,1,2,0,28,1,3,12.16,1,2,1,0,0
75.28,7.05,3,12,3,4,1,3,0,5,4,3,1.0,1,5,1,0,0
48.47,7.3,3,12,2,0,1,3,1,12,1,1,11.59,1,6,1,1,0
88.34,5.86,4,12,3,4,1,3,0,4,1,3,8.63,1,3,1,0,0
55.3,4.53,8,11,3,2,1,3,0,19,3,1,19.71,1,1,0,0,0
85.73,3.54,10,13,1,0,1,3,1,18,15,3,12.62,0,5,0,0,0
73.61,7.1,4,11,4,2,1,2,0,1,4,3,17.04,1,5,1,0,0
84.36,4.7,7,11,2,5,1,4,0,4,1,3,12.13,1,2,1,0,0
56.63,3.69,6,10,2,1,1,1,0,1,29,2,16.16,1,6,0,0,0
81.0,7.26,3,14,1,0,1,4,0,19,20,2,9.43,1,6,1,0,0
84.62,8.3,2,12,1,2,1,1,0,30,1,1,20.38,1,2,1,0,0
13.47,4.48,7,13,2,6,0,3,1,20,37,2,11.87,1,2,1,0,1
61.0,6.14,6,14,1,0,1,1,1,1,12,3,6.61,1,1,1,0,0
65.0,4.0,9,12,2,1,1,3,0,1,1,1,4.61,1,4,1,1,0
0.59,,8,12,0,1,0,3,0,50,29,1,14.72,0,4,1,0,1
78.26,7.34,3,14,3,0,1,4,0,21,1,1,1.0,1,4,1,1,0
90.86,4.7,7,12,4,3,1,1,0,22,26,1,7.9,1,3,1,0,0
91.75,5.34,4,10,4,2,1,4,0,1,1,3,5.59,1,4,1,0,0
79.89,7.93,3,13,4,2,1,4,1,20,10,3,1.0,1,3,1,0,0
100.0,8.86,3,14,4,2,1,4,0,3,13,3,1.0,1,4,1,0,0
50.23,5.82,4,10,2,3,1,3,0,23,4,1,18.96,1,6,1,1,0
84.18,7.79,3,12,1,3,1,2,0,7,3,2,9.43,1,1,1,0,0
84.23,4.16,7,10,2,0,1,2,0,8,1,1,9.28,1,2,0,0,0
43.51,5.51,6,10,1,1,0,1,0,1,7,2,1.0,0,3,1,0,1
68.69,6.03,6,14,1,0,1,2,0,8,10,1,22.84,1,1,1,1,0
53.15,3.52,10,13,3,2,1,1,1,11,5,2,16.76,1,6,0,0,0
43.8,5.88,6,13,1,4,1,4,1,4,3,3,4.28,1,2,1,0,0
72.53,5.98,6,10,3,3,1,4,0,4,1,1,1.46,1,2,1,0,0
70.42,5.21,7,13,1,5,1,3,0,1,1,3,9.25,1,5,1,1,0
26.98,,10,12,0,6,1,1,0,24,6,1,15.75,1,2,0,1,1
74.51,7.04,4,14,2,0,1,1,0,21,1,1,2.95,1,3,1,1,0
52.89,6.67,3,12,1,2,1,3,0,7,5,1,2.72,1,1,1,0,0
22.15,,8,10,0,5,0,1,0,39,37,3,7.11,1,4,1,0,1
93.83,3.86,6,11,3,1,1,4,1,1,1,1,16.32,1,1,1,0,0
61.1,5.21,7,11,2,0,1,3,1,35,1,2,6.14,1,6,0,0,0
50.7,6.56,3,11,4,2,1,1,0,1,19,1,25.51,1,6,0,0,0
49.31,4.65,6,13,1,2,1,4,0,1,1,2,13.03,1,3,1,1,0
74.24,6.06,6,13,2,3,1,4,0,1,12,2,1.0,1,1,1,1,0
72.67,6.1,5,12,1,2,1,4,0,1,2,2,3.48,0,4,0,0,0
72.09,5.39,6,10,3,4,1,4,0,1,15,3,6.73,1,3,1,1,0
72.15,5.44,6,14,2,3,1,2,0,2,13,1,8.18,0,1,1,0,0
40.36,5.55,6,12,1,0,1,4,1,4,1,3,21.26,1,4,1,0,0
70.63,7.15,4,11,4,1,1,3,0,8,11,1,4.29,1,4,1,1,0
53.39,6.66,5,10,4,1,1,2,0,3,1,2,18.88,1,3,1,0,0
58.81,5.81,6,13,3,1,1,2,0,9,15,1,5.98,1,1,0,0,0
60.5,6.63,3,11,1,1,1,3,1,1,1,2,1.0,1,2,1,0,0
100.0,5.84,4,10,2,2,1,4,0,13,1,2,29.05,1,3,1,0,0
0.0,1.56,10,12,1,5,0,1,0,56,32,3,1.64,1,5,0,1,1
68.95,7.34,2,10,3,0,1,4,0,9,11,1,1.0,1,3,1,1,0
71.68,6.01,5,13,1,2,1,4,0,12,7,3,27.15,1,6,1,0,0
0.0,1.25,10,13,2,8,0,2,1,45,16,1,10.17,1,5,0,1,1
4.7,5.44,6,13,1,6,0,3,0,36,27,2,12.83,1,3,0,1,1
80.55,6.7,3,12,4,2,1,2,0,1,11,3,4.89,0,4,1,0,0
66.23,5.93,4,10,1,6,1,1,0,5,14,3,16.31,1,6,1,0,0
44.86,2.41,10,13,1,5,1,1,0,8,1,3,19.03,1,5,1,1,0
80.0,4.97,6,10,4,3,1,4,0,11,1,2,1.49,1,2,1,1,0
42.02,6.7,5,12,3,3,1,3,0,7,4,2,18.38,0,2,1,0,0
83.88,7.26,2,10,1,3,1,2,0,21,1,2,1.0,0,4,1,0,0
49.46,7.63,4,11,4,0,1,4,0,2,1,1,3.44,1,5,1,0,0
42.83,4.23,7,11,4,1,1,3,0,21,6,3,24.92,1,6,0,1,0
60.76,6.26,6,12,4,7,1,2,0,23,7,2,1.44,1,5,1,0,0
64.69,8.03,3,14,1,5,1,1,1,1,13,3,24.24,1,1,1,0,0
69.04,9.55,0,12,2,2,1,2,0,6,1,3,7.08,1,6,1,0,0
99.92,6.24,5,14,1,3,1,1,0,1,9,2,11.36,1,2,1,0,0
0.0,,6,13,0,5,0,1,1,40,35,2,19.75,1,1,1,1,1
0.0,,10,11,0,4,0,1,1,49,16,2,12.31,1,4,1,0,1
27.35,,10,10,0,3,0,2,0,43,11,1,2.02,1,6,1,0,1
53.96,4.14,8,12,2,0,1,4,1,4,3,1,1.0,1,6,1,1,0
14.98,4.52,7,11,1,7,0,2,0,39,27,3,22.23,1,4,1,0,1
96.65,5.41,5,11,3,0,1,4,0,13,15,2,1.0,1,5,1,0,0
77.79,4.92,6,13,4,0,1,3,0,25,1,2,15.83,1,5,0,0,0
84.87,4.88,8,12,4,2,1,3,0,1,9,2,16.59,0,3,0,0,0
55.18,5.76,6,12,2,2,1,2,1,8,4,2,14.21,1,1,0,0,0
52.94,5.76,5,14,2,3,1,4,0,6,13,2,29.67,1,3,1,1,0
79.58,1.87,10,14,1,1,1,4,0,10,1,3,8.74,1,6,1,1,0
85.86,3.83,8,12,1,0,1,1,0,8,3,1,16.77,1,4,1,0,0
100.0,7.93,3,13,1,0,1,2,0,9,8,2,15.67,1,1,1,0,0
68.89,6.95,5,13,1,0,1,3,0,18,7,2,19.07,1,4,1,0,0
100.0,6.05,6,12,4,3,1,4,0,1,3,2,6.4,1,1,1,1,0
29.5,0.0,10,11,0,3,1,4,0,45,12,1,27.68,1,1,1,1,1
91.72,5.62,5,12,1,1,1,1,1,19,4,1,23.28,0,1,1,0,0
1.86,,7,10,0,4,0,2,1,38,29,3,25.78,1,3,1,0,1
61.93,6.51,5,14,2,0,1,4,0,9,1,2,7.12,1,5,1,0,0
50.46,3.1,9,14,3,4,1,2,0,16,11,3,36.97,1,1,1,1,0
72.69,3.72,8,13,2,2,1,3,0,3,28,1,13.8,1,4,1,1,0
92.18,5.07,7,11,4,1,1,1,0,13,2,1,1.93,0,6,1,0,0
68.72,7.18,3,10,2,1,1,4,0,4,1,1,1.0,1,4,0,0,0
77.48,7.0,3,11,1,0,1,4,0,10,1,1,29.11,1,1,1,0,0
79.86,6.34,5,12,1,3,1,2,0,6,1,1,11.75,1,5,1,0,0
76.74,5.99,5,13,4,0,1,3,0,10,1,1,21.74,1,1,1,0,0
76.48,6.63,3,11,1,0,1,2,0,2,21,1,20.57,1,6,1,0,0
75.97,6.18,5,13,4,1,1,1,1,13,2,1,17.56,1,2,1,0,0
51.43,5.35,7,14,3,0,1,1,0,5,19,1,7.52,1,3,1,0,0
53.78,6.7,4,11,2,1,1,1,0,1,4,1,10.55,1,6,1,0,0
72.65,4.84,6,11,1,1,1,1,0,20,4,1,17.79,1,3,1,1,0
89.18,5.81,5,13,2,0,1,1,0,3,6,1,12.2,1,4,0,0,0
58.01,5.92,5,10,1,2,1,3,0,1,8,2,11.82,1,2,1,0,0
65.35,8.59,2,12,1,0,1,3,0,9,1,3,10.04,1,4,1,0,0
56.37,5.72,5,11,1,3,1,2,0,15,3,3,12.29,1,6,1,0,0
24.75,,6,13,0,5,0,4,0,27,17,3,8.81,1,4,1,1,1
89.4,4.06,6,11,3,5,1,3,0,9,7,3,10.36,1,3,1,0,0
78.46,3.35,10,13,1,2,1,2,0,1,8,2,8.44,1,1,0,0,0
80.44,5.47,5,10,3,2,1,1,0,16,1,2,32.98,1,4,1,0,0
77.93,9.41,0,10,3,0,1,3,0,15,5,1,12.95,1,4,1,0,0
55.62,6.71,3,12,1,1,1,2,0,1,8,2,10.94,1,2,1,0,0
100.0,3.73,9,13,4,2,1,1,1,7,10,2,9.62,1,6,1,1,0
2.84,3.91,7,11,1,2,0,3,0,47,31,2,8.39,1,5,1,1,1
100.0,8.66,3,11,1,2,1,4,0,7,14,3,3.58,1,4,1,0,0
43.47,6.76,4,13,4,0,1,1,0,16,1,2,9.35,1,4,1,0,0
58.51,6.1,7,14,2,0,1,3,1,12,1,1,1.0,1,3,0,0,0
70.36,8.54,1,10,4,1,1,1,0,10,7,2,10.8,1,5,1,0,0
63.45,5.87,4,10,3,0,1,1,0,18,7,3,26.44,1,4,1,0,0
43.58,3.71,9,12,2,0,1,3,1,4,8,3,1.0,1,6,1,0,0
25.81,2.01,9,10,2,1,0,2,1,23,29,1,6.35,1,1,1,0,1
73.65,4.03,7,13,4,0,1,2,1,5,10,3,1.0,0,3,1,0,0
46.65,5.55,4,11,1,4,1,2,0,4,3,1,24.28,1,2,1,0,0
66.98,4.8,8,12,4,0,1,3,0,1,1,2,5.02,1,1,1,1,0
58.2,5.61,6,10,4,2,1,4,0,6,1,1,2.89,1,3,0,0,0
89.07,6.07,7,13,2,0,1,4,1,1,1,2,15.21,1,3,1,0,0
13.94,0.05,9,10,2,2,1,3,1,54,33,3,28.72,1,6,0,0,0
