asistencia_pct,nota_media,materias_suspensas,numero_materias_curso,evaluaciones_realizadas,partes_disciplinarios,matricula_activa,oferta_educativa,repetidor_curso_actual,dias_sin_actividad,inasistencias_consecutivas,grado_urbanizacion,distancia_escuela,acceso_internet,nivel_socioeconomico,apoyo_familiar,trabaja,abandono_escolar
71.22,5.51,5,12,3,0,1,1,0,1,10,1,17.1,1,3,1,0,0
64.39,7.37,2,10,2,1,1,4,0,1,19,1,11.97,1,4,1,0,0
67.59,5.05,6,11,1,0,1,4,0,19,1,3,10.11,1,1,0,1,0
64.41,6.23,4,10,4,0,1,1,1,9,11,1,1.0,1,6,1,0,0
54.45,4.99,7,10,1,0,1,2,0,28,1,3,6.46,1,6,0,0,0
82.67,5.29,8,13,4,7,1,2,0,24,9,2,12.79,1,3,1,0,0
61.34,7.99,4,10,1,0,1,1,1,24,2,2,26.3,1,1,1,0,0
83.02,4.8,8,13,1,4,1,1,0,22,21,2,1.0,1,3,1,0,0
54.29,5.55,5,13,4,1,1,3,1,1,10,3,13.46,1,1,1,0,0
80.87,8.43,2,12,4,1,1,4,0,16,14,1,6.79,1,3,1,1,0
12.2,,8,13,0,6,0,4,1,30,19,1,10.76,1,1,0,0,1
53.88,8.21,1,10,3,4,1,4,0,1,6,2,13.11,1,5,1,0,0
100.0,1.85,8,11,3,1,1,1,0,8,4,2,20.52,1,4,1,1,0
95.46,7.27,4,12,4,2,1,4,0,1,9,1,1.0,1,1,1,1,0
63.71,4.12,9,12,4,0,1,4,0,17,1,2,1.0,1,3,0,1,0
87.41,7.79,4,14,3,1,1,1,0,9,18,2,11.17,1,5,1,0,0
88.49,8.16,1,10,4,1,1,4,0,19,8,2,2.03,0,4,1,0,0
16.03,0.4,10,10,0,3,0,1,0,46,17,1,7.94,1,3,1,1,1
65.51,7.19,3,11,1,0,1,3,0,6,18,2,6.67,0,3,0,0,0
92.75,4.79,5,11,3,0,1,2,0,16,5,3,6.83,1,4,1,0,0
84.15,4.96,5,11,3,1,1,1,0,27,1,2,22.32,1,3,1,0,0
40.3,3.6,9,12,1,0,1,2,1,24,4,2,19.07,1,1,1,1,0
61.43,5.22,6,13,4,1,1,1,0,11,1,2,10.99,1,6,1,1,0
69.96,4.45,6,11,4,2,1,3,0,1,27,3,1.0,0,3,1,0,0
38.04,5.19,7,14,4,3,1,3,0,10,7,3,10.5,1,4,0,0,0
57.76,3.83,8,13,4,2,1,4,0,24,13,1,13.44,1,4,1,1,0
54.82,4.21,7,10,2,1,1,1,0,17,12,2,26.99,1,4,0,1,0
83.99,6.02,6,13,3,3,1,4,1,10,1,1,1.0,1,3,1,0,0
75.78,5.14,6,12,3,1,1,1,0,5,4,1,25.92,0,6,1,0,0
73.3,7.64,5,13,4,2,1,2,0,19,1,2,15.52,1,1,1,0,0
80.11,4.37,5,10,4,2,1,1,0,16,1,3,1.0,1,2,1,0,0
72.04,5.46,5,13,3,2,1,4,0,9,1,1,22.09,1,1,1,0,0
45.62,1.67,9,11,1,2,1,2,0,4,1,1,21.35,0,6,0,0,0
95.25,6.53,6,14,4,3,1,1,0,1,1,3,13.55,1,3,1,0,0
84.34,6.17,4,11,2,5,1,1,0,21,1,2,10.03,1,2,1,0,0
40.99,5.84,6,13,2,0,1,3,0,3,1,3,14.71,0,6,0,0,0
52.96,5.92,4,11,2,3,1,4,0,1,8,1,5.27,0,5,1,1,0
56.31,5.32,5,11,1,2,1,2,0,14,18,1,8.78,1,4,0,0,0
48.85,7.57,4,12,2,1,1,1,0,19,13,2,17.97,1,5,1,0,0
77.41,5.8,7,14,1,0,1,2,0,26,13,3,13.56,1,5,1,1,0
75.85,6.36,4,13,4,6,1,2,0,17,16,2,1.0,0,6,1,0,0
86.29,6.2,5,11,2,0,1,2,0,2,1,3,10.39,1,3,1,0,0
80.52,7.86,3,14,4,2,1,1,0,21,1,1,22.29,1,2,1,0,0
57.52,3.76,9,12,1,2,1,4,0,1,1,2,26.77,1,5,1,1,0
63.53,6.77,6,13,1,3,1,2,0,16,1,2,1.0,1,6,1,0,0
48.94,6.5,5,10,2,2,1,3,0,17,1,2,19.17,1,6,0,1,0
10.81,,10,12,0,4,0,1,0,28,20,3,12.32,1,4,1,1,1
86.31,5.73,6,11,4,0,1,4,1,17,21,3,10.12,1,4,1,0,0
74.23,5.31,8,14,1,5,1,2,0,20,1,2,9.6,1,3,0,0,0
85.97,4.49,5,10,4,0,1,4,0,14,13,1,12.2,1,4,1,1,0
0.0,5.98,4,11,1,4,0,1,0,33,35,1,18.25,1,2,0,0,1
89.47,10.0,0,14,2,1,1,3,0,1,4,3,23.16,0,6,1,0,0
74.46,4.72,8,13,1,2,1,2,0,1,8,1,4.46,1,1,0,1,0
51.25,7.08,3,11,3,5,1,1,0,5,5,2,25.97,1,3,0,0,0
74.9,5.81,7,12,4,0,1,1,1,1,2,2,17.77,1,5,1,0,0
72.81,4.14,7,12,4,3,1,2,1,15,14,3,5.04,0,6,1,0,0
65.89,7.23,4,10,1,2,1,1,0,15,15,3,15.1,1,3,1,0,0
82.05,6.38,3,10,2,2,1,2,0,1,1,2,12.11,1,2,1,0,0
74.14,5.48,6,10,2,5,1,2,0,7,10,3,12.81,1,6,1,1,0
100.0,4.15,8,14,2,0,1,4,1,13,4,3,2.09,0,3,1,0,0
50.81,5.98,4,11,4,4,1,4,0,13,1,2,11.12,1,6,1,1,0
100.0,5.69,6,12,1,3,1,3,0,1,4,2,1.0,1,2,1,0,0
40.35,5.04,7,14,1,0,1,3,1,8,18,3,1.0,1,1,1,1,0
95.09,7.72,4,14,2,4,1,2,1,3,1,3,24.74,1,3,1,0,0
47.75,5.2,8,14,4,2,1,4,1,1,7,1,26.78,1,1,1,1,0
33.99,3.78,8,11,2,3,1,2,0,18,1,3,3.86,1,3,0,1,0
62.85,4.54,6,12,4,3,1,3,0,1,6,2,18.4,1,4,1,1,0
100.0,8.6,3,11,3,0,1,3,0,13,10,1,1.0,0,2,1,0,0
73.0,7.68,3,11,4,6,1,4,1,1,25,3,12.62,1,3,1,0,0
88.26,4.68,5,11,1,0,1,3,0,5,13,2,4.09,0,3,1,0,0
58.17,4.4,8,14,1,4,1,1,0,24,20,2,21.51,1,4,1,0,0
26.45,3.42,9,12,1,2,1,1,1,31,1,2,11.01,1,6,0,0,0
61.71,5.7,6,10,1,1,1,2,0,14,4,2,32.36,1,5,1,0,0
10.75,3.48,8,12,1,1,0,1,0,29,24,2,34.31,1,4,1,1,1
74.71,9.1,1,10,1,0,1,2,0,6,7,1,14.76,1,4,1,0,0
100.0,5.57,6,14,1,2,1,3,0,11,1,2,25.31,1,1,1,0,0
58.91,3.53,8,10,2,1,1,4,0,18,1,2,26.38,1,5,1,1,0
55.03,6.36,7,14,4,0,1,2,1,12,8,2,18.88,1,5,1,1,0
67.54,5.18,8,14,2,3,1,4,0,29,1,3,12.8,1,2,1,0,0
64.9,7.72,5,14,4,3,1,1,0,12,1,3,25.59,1,6,0,0,0
64.08,7.39,3,14,1,4,1,1,0,14,7,2,13.93,1,2,1,1,0
37.23,2.39,10,12,3,6,1,3,0,27,10,2,1.0,1,6,0,0,0
87.83,6.07,5,11,4,4,1,3,0,1,4,2,13.07,0,2,1,1,0
81.52,6.63,5,10,4,1,1,3,0,9,5,1,1.0,1,6,1,0,0
48.48,5.07,8,13,1,1,1,4,0,12,4,2,3.36,1,6,0,0,0
72.6,7.09,4,14,4,1,1,4,0,6,6,2,1.7,1,3,1,0,0
43.03,4.92,6,10,2,3,1,1,0,35,1,3,15.61,1,6,1,1,0
75.81,5.39,6,10,3,1,1,1,0,5,7,2,14.45,1,2,0,0,0
87.83,8.1,2,12,3,3,1,2,0,9,5,1,27.84,1,6,1,0,0
41.66,3.97,6,11,2,2,1,2,0,19,10,3,22.51,1,1,0,0,0
51.56,4.09,6,10,3,1,1,4,0,14,12,1,15.01,1,6,1,1,0
48.06,5.7,5,10,4,3,1,4,0,1,4,3,3.39,1,4,0,1,0
63.78,4.15,5,10,4,4,1,1,1,1,1,1,18.56,1,6,1,1,0
71.98,5.86,6,13,3,0,1,1,0,5,2,1,8.52,1,3,1,1,0
76.77,7.12,3,10,4,2,1,3,0,1,1,1,8.91,0,2,1,0,0
58.33,6.88,4,10,2,1,1,4,0,25,1,2,12.36,1,5,1,0,0
86.86,8.29,3,12,3,5,1,3,0,1,5,1,10.7,0,3,1,0,0
80.63,5.57,4,11,3,0,1,2,0,32,15,2,21.57,1,4,1,0,0
64.83,7.28,4,10,1,1,1,2,0,20,8,3,5.7,1,4,1,0,0
100.0,6.38,5,14,4,2,1,2,0,7,2,3,1.69,0,2,1,0,0
49.53,2.97,10,13,1,0,1,1,1,3,12,2,1.0,1,4,0,0,0
41.94,6.45,3,11,1,3,1,1,0,23,6,1,12.56,0,6,1,1,0
78.88,8.6,2,10,2,3,1,2,0,20,7,3,5.82,1,4,1,0,0
64.54,5.89,5,14,1,0,1,4,0,2,15,3,15.2,1,5,1,0,0
68.54,6.87,4,13,2,2,1,1,1,12,21,3,1.0,1,2,1,0,0
54.5,7.91,3,10,4,2,1,3,1,17,1,3,12.49,1,2,1,1,0
50.0,8.55,2,10,2,4,1,2,0,14,1,1,21.84,1,5,0,0,0
59.14,7.39,5,13,2,0,1,1,0,12,15,2,5.5,1,1,1,0,0
73.22,3.62,8,13,4,3,1,4,0,3,18,3,1.0,1,3,1,0,0
45.58,7.57,2,12,3,2,1,3,0,1,1,2,1.0,1,6,0,0,0
87.26,9.55,1,10,3,3,1,1,0,22,6,3,18.83,1,5,1,0,0
67.95,7.28,2,10,4,0,1,4,0,16,7,1,13.28,1,1,1,0,0
45.75,2.05,9,10,4,2,1,4,1,1,13,2,15.33,1,2,0,0,0
54.9,5.01,5,10,4,3,1,4,1,7,8,3,29.33,1,5,0,0,0
67.51,6.35,5,13,4,3,1,4,0,10,1,3,10.08,1,6,1,1,0
80.17,7.07,3,12,2,3,1,3,0,7,11,1,13.18,1,1,1,1,0
0.0,4.94,9,14,0,4,0,1,0,36,39,3,16.56,1,1,0,0,1
55.66,2.58,9,13,4,4,1,3,0,1,1,1,1.0,1,6,1,1,0
56.04,6.56,4,12,1,2,1,2,0,1,1,2,2.35,1,3,0,1,0
16.16,4.76,7,10,1,6,0,3,0,37,24,1,1.0,1,2,1,0,1
79.48,7.03,5,13,1,3,1,3,0,6,13,1,15.45,1,1,1,0,0
48.02,6.07,6,11,2,4,1,2,1,22,12,1,16.18,1,4,1,1,0
74.21,4.49,8,12,4,1,1,4,0,13,4,3,6.81,1,5,0,1,0
100.0,7.08,6,14,3,7,1,4,0,12,6,3,1.0,1,4,1,0,0
51.32,6.07,4,11,3,1,1,3,0,1,4,1,6.6,1,6,1,1,0
64.14,7.17,2,10,3,3,1,2,1,4,8,2,20.81,1,6,1,0,0
29.29,2.14,10,14,2,5,0,1,0,50,4,3,6.76,1,4,0,0,1
78.98,3.56,9,13,1,4,1,1,0,13,11,2,7.73,1,4,0,0,0
55.5,5.92,5,14,1,1,1,2,0,5,25,2,10.08,1,5,1,0,0
67.77,7.11,4,10,3,2,1,4,1,2,7,1,1.0,1,3,1,0,0
58.83,7.7,2,10,1,1,1,1,0,4,6,3,11.12,1,5,1,1,0
31.66,6.24,6,13,3,6,0,3,0,18,10,3,1.0,1,5,0,0,1
54.49,0.93,10,10,2,1,1,4,1,1,9,3,8.36,1,5,0,1,0
56.45,4.23,8,11,2,3,1,4,0,6,14,2,2.34,1,1,0,0,0
77.16,4.53,8,12,3,2,1,2,0,13,1,3,23.23,1,3,1,0,0
58.81,5.38,5,10,2,2,1,4,0,5,7,3,1.0,1,6,0,0,0
63.96,6.78,4,13,2,3,1,4,0,1,7,3,14.58,1,2,1,0,0
48.49,3.41,7,10,4,2,1,2,0,24,16,2,6.05,1,3,0,0,0
60.08,5.43,6,13,4,2,1,4,1,20,23,3,8.6,1,2,0,0,0
19.73,3.17,6,10,1,3,0,1,0,46,29,1,17.13,1,5,1,0,1
63.71,3.87,8,10,4,1,1,3,0,3,14,3,11.83,0,2,0,1,0
54.74,3.59,8,12,2,2,1,2,0,12,15,3,13.72,0,5,0,0,0
60.31,5.02,6,14,4,3,1,4,1,18,6,3,6.96,1,3,0,0,0
64.49,4.02,8,11,4,2,1,2,0,7,4,3,12.82,0,4,0,1,0
2.92,2.55,10,12,2,3,0,3,0,37,21,1,14.43,1,6,0,1,1
61.09,5.09,4,10,2,2,1,4,1,1,10,3,9.19,0,2,1,0,0
71.91,7.21,4,11,4,0,1,3,0,5,1,2,13.64,1,5,1,0,0
78.16,9.34,2,11,1,0,1,1,0,4,1,2,18.23,1,2,1,1,0
99.09,5.4,5,10,4,0,1,3,1,17,3,2,20.82,1,4,1,0,0
88.49,4.52,7,10,3,3,1,1,0,4,1,1,13.2,1,3,1,0,0
83.22,7.94,4,13,4,2,1,1,0,1,1,2,21.07,1,2,1,0,0
62.21,6.4,7,14,2,3,1,2,0,7,11,3,9.05,1,3,0,0,0
89.22,5.73,6,11,1,4,1,2,0,21,5,3,5.46,1,2,1,0,0
77.44,6.99,3,11,2,0,1,2,0,9,1,2,1.0,1,2,0,0,0
24.91,4.72,6,11,1,3,0,2,0,45,28,2,19.07,1,6,1,0,1
83.75,7.24,5,13,4,1,1,2,0,9,6,2,1.0,1,1,1,0,0
100.0,4.98,8,12,2,1,1,3,1,22,1,3,22.79,1,2,1,0,0
39.61,4.07,8,13,2,2,1,1,0,5,1,2,12.8,1,6,1,0,0
70.93,7.18,5,11,4,3,1,2,0,2,10,1,10.23,1,2,1,0,0
51.42,2.03,9,12,2,2,1,2,0,8,10,2,15.09,1,6,0,0,0
72.93,5.84,6,14,2,5,1,4,0,8,1,3,12.13,1,6,1,0,0
53.39,5.29,7,14,3,1,1,3,1,10,8,2,16.25,1,1,0,0,0
93.15,4.31,7,14,4,5,1,3,0,20,24,2,4.09,0,3,0,0,0
85.3,6.63,5,11,2,3,1,2,0,17,1,3,4.9,1,2,1,0,0
89.04,7.2,3,13,4,1,1,1,0,1,21,3,7.97,1,5,1,1,0
56.39,7.58,3,11,3,5,1,3,0,8,5,1,13.99,0,5,1,1,0
57.32,3.95,6,11,1,0,1,1,1,4,4,3,32.97,1,2,1,0,0
84.54,4.73,6,11,2,0,1,4,0,1,12,3,3.97,1,2,1,0,0
96.82,8.32,2,10,1,1,1,2,0,7,1,1,1.0,1,5,1,0,0
59.25,8.4,2,13,4,0,1,4,0,15,9,1,12.47,1,6,1,1,0
14.51,5.19,6,12,1,5,0,3,0,38,41,3,16.27,1,4,1,0,1
61.72,7.44,4,11,4,5,1,1,0,1,6,2,19.95,0,2,1,1,0
68.44,3.76,9,14,2,2,1,2,0,12,6,3,1.0,1,1,0,0,0
78.14,5.12,8,14,4,1,1,2,0,26,12,1,3.66,1,1,1,0,0
79.06,10.0,1,12,3,4,1,3,0,20,11,3,14.04,1,1,1,0,0
80.16,7.46,5,13,4,4,1,3,1,7,1,2,9.59,1,2,1,0,0
84.11,4.31,6,11,3,2,1,1,0,22,12,1,10.32,0,2,1,0,0
88.7,4.82,6,13,2,0,1,3,0,20,16,3,23.14,1,5,1,0,0
71.13,5.68,7,12,1,5,1,2,0,1,10,2,14.96,1,1,1,0,0
82.4,7.04,2,10,3,1,1,2,0,6,18,1,4.06,1,4,1,0,0
58.9,1.79,10,12,2,1,1,2,0,1,14,2,18.1,1,1,0,1,0
77.13,5.17,6,11,4,1,1,4,0,2,11,3,18.52,1,6,1,0,0
56.94,3.63,6,10,2,3,1,1,1,3,15,3,27.29,1,1,0,1,0
96.76,7.69,4,11,1,2,1,1,0,21,7,3,1.0,1,3,1,0,0
76.54,5.51,4,11,2,0,1,1,0,12,10,3,18.57,1,3,1,1,0
60.3,6.87,6,14,4,3,1,2,0,24,4,1,17.91,1,3,1,0,0
36.87,1.35,10,12,1,1,1,4,1,18,8,1,8.66,1,4,0,0,0
48.52,5.98,4,12,4,1,1,3,0,27,17,1,10.03,1,1,0,0,0
91.37,4.82,8,12,3,5,1,3,0,27,1,2,1.0,0,2,1,0,0
64.87,8.17,3,13,1,3,1,3,0,7,1,3,6.25,1,3,1,0,0
99.19,5.82,5,10,2,6,1,1,0,24,5,1,19.21,1,4,1,0,0
75.84,5.74,7,12,1,2,1,4,0,23,8,1,22.39,1,6,1,0,0
0.0,3.73,6,10,1,8,0,3,0,35,39,2,26.15,1,1,1,0,1
71.02,10.0,0,11,2,5,1,4,0,4,3,1,13.25,1,6,1,0,0
60.88,3.63,7,10,4,2,1,1,1,11,7,3,25.22,1,1,1,0,0
45.01,4.86,8,14,3,5,1,3,0,18,16,2,5.1,1,4,1,1,0
86.62,5.57,6,13,2,3,1,1,0,6,3,3,20.49,1,2,1,0,0
61.03,6.13,6,12,2,1,1,3,1,1,9,3,30.67,1,6,1,0,0
48.54,7.57,2,10,4,0,1,3,0,1,1,3,2.19,1,5,1,0,0
86.27,6.87,4,11,4,1,1,2,0,14,9,1,8.21,1,2,1,1,0
29.15,3.05,9,12,2,7,0,3,0,27,1,3,14.56,1,4,1,1,1
92.86,7.48,3,10,2,0,1,2,0,1,8,1,20.62,1,1,1,0,0
70.33,7.75,4,12,3,1,1,3,0,40,1,1,1.0,1,1,1,1,0
62.1,8.08,2,14,2,4,1,3,1,12,14,3,2.35,1,4,1,0,0
88.95,5.38,6,13,3,0,1,2,0,13,1,2,12.37,1,1,1,1,0
61.06,6.64,6,12,3,1,1,3,0,1,9,2,25.68,1,3,1,1,0
13.09,,8,10,0,2,0,2,0,37,29,2,12.85,0,4,1,1,1
34.19,2.67,10,13,3,1,1,1,0,10,1,1,1.57,0,5,1,0,0
0.0,2.27,10,14,0,4,0,3,0,24,36,3,12.83,1,2,0,1,1
62.77,4.59,7,14,4,3,1,3,1,6,5,3,1.0,1,2,0,0,0
54.34,5.58,5,12,2,3,1,1,1,25,17,2,28.55,1,1,0,0,0
92.77,5.29,4,10,3,8,1,3,0,8,1,3,1.0,1,6,1,1,0
64.94,3.9,8,10,1,1,1,4,0,1,6,1,1.0,1,4,1,1,0
81.26,6.3,4,12,1,1,1,3,0,22,2,2,13.81,1,6,1,0,0
79.43,5.28,6,12,4,1,1,2,0,17,15,2,21.02,1,1,1,0,0
50.67,7.24,3,13,1,0,1,3,0,1,7,2,6.21,0,6,1,0,0
68.6,4.73,6,10,3,1,1,2,0,1,11,3,2.95,1,2,1,0,0
40.17,5.78,4,10,1,0,1,1,1,18,1,2,4.58,1,6,1,0,0
91.34,6.2,5,13,3,2,1,1,0,35,1,3,5.84,1,3,1,0,0
62.74,3.52,10,14,3,4,1,1,1,1,7,3,5.24,0,5,0,0,0
7.72,2.08,10,14,0,2,0,4,0,44,22,1,1.12,1,2,0,0,1
65.73,6.04,4,11,1,0,1,2,0,1,1,2,20.23,1,5,0,0,0
71.23,5.78,7,14,3,5,1,2,0,14,15,3,21.11,1,1,0,0,0
50.15,3.71,8,10,3,2,1,1,1,22,8,2,23.12,1,1,0,0,0
76.83,6.28,5,12,3,0,1,1,1,28,14,1,10.2,1,4,1,0,0
18.07,3.95,8,11,1,5,0,2,0,36,30,1,19.2,1,3,1,1,1
59.12,8.68,1,13,4,1,1,1,0,26,1,2,22.03,1,6,1,0,0
85.46,7.71,4,10,2,1,1,1,0,13,10,3,22.35,1,1,1,0,0
0.73,5.99,4,10,1,6,0,3,0,37,34,3,8.07,1,5,1,0,1
85.45,5.57,6,13,1,0,1,4,0,3,20,3,1.0,0,4,1,1,0
72.65,4.94,7,10,4,2,1,1,0,11,21,2,1.41,1,6,1,0,0
64.61,7.38,5,13,4,2,1,2,0,26,1,1,11.76,1,6,1,0,0
79.79,9.39,2,12,2,2,1,3,0,1,19,3,36.23,1,5,1,0,0
74.01,5.81,6,14,2,0,1,3,0,14,17,1,1.0,1,4,1,0,0
100.0,4.83,6,11,4,3,1,4,0,4,4,2,4.18,1,3,1,0,0
72.63,6.23,5,13,3,4,1,3,0,12,1,1,16.28,1,4,1,0,0
73.96,8.69,2,11,1,0,1,2,0,12,2,2,14.11,1,2,1,1,0
65.73,5.65,5,12,3,2,1,3,0,20,14,2,15.29,1,6,1,1,0
35.92,2.66,9,10,3,4,1,2,1,1,1,2,19.5,0,4,1,0,0
64.03,5.63,5,12,4,0,1,2,0,7,1,2,10.37,1,6,1,1,0
80.95,6.84,4,11,3,0,1,4,0,12,1,3,3.88,0,1,1,0,0
25.77,2.27,10,12,2,6,0,2,1,49,6,3,21.39,0,2,1,0,1
59.31,4.68,6,11,2,5,1,2,1,37,1,1,26.86,1,6,0,0,0
30.75,7.64,4,10,1,6,1,2,0,9,17,3,8.32,1,6,0,0,0
56.86,4.43,6,11,2,1,1,1,0,32,11,3,15.1,1,2,1,1,0
80.16,4.02,7,11,1,4,1,4,0,1,1,3,8.58,1,6,1,0,0
68.99,5.33,5,10,3,2,1,4,1,24,7,3,12.63,1,6,1,0,0
98.69,8.07,3,12,3,4,1,2,0,13,1,1,1.0,1,3,1,0,0
100.0,8.01,2,12,4,0,1,3,0,13,8,1,21.54,1,2,1,0,0
66.35,7.35,5,14,4,0,1,3,0,1,1,3,28.1,0,5,1,0,0
69.84,4.89,7,11,1,0,1,4,0,23,6,3,21.96,1,5,0,1,0
77.7,5.59,6,10,2,1,1,3,0,15,19,1,15.27,1,6,1,0,0
55.97,5.01,5,12,3,4,1,1,1,8,9,1,1.0,1,4,1,0,0
84.84,3.91,9,13,1,0,1,4,0,16,1,1,4.05,1,4,0,0,0
20.71,2.37,8,11,1,6,0,1,0,45,42,3,4.83,1,5,0,0,1
57.52,3.39,7,10,2,1,1,3,0,8,1,3,13.06,1,2,1,1,0
99.03,7.58,5,14,2,2,1,3,0,19,15,3,1.0,1,4,1,0,0
66.25,6.73,5,13,3,4,1,4,0,15,17,3,1.68,1,6,1,1,0
65.1,5.28,4,10,2,1,1,2,1,14,15,3,18.87,1,1,1,0,0
47.11,2.82,10,12,2,2,1,4,0,26,1,3,28.98,1,6,1,1,0
88.8,6.27,6,14,3,0,1,3,0,17,6,3,1.0,0,2,1,0,0
74.94,7.44,4,10,1,5,1,1,0,23,8,2,15.29,1,5,1,0,0
78.16,7.29,4,13,2,0,1,3,0,1,22,2,1.0,1,2,1,0,0
90.8,2.37,10,14,3,4,1,3,0,1,20,1,16.87,1,5,1,0,0
53.78,5.56,5,13,2,0,1,4,0,8,21,2,1.0,1,5,0,1,0
82.66,6.42,5,12,1,0,1,4,0,9,1,1,12.09,0,1,1,0,0
78.89,4.22,8,11,2,2,1,4,0,24,13,3,12.63,1,4,0,0,0
40.02,5.35,6,12,1,0,1,4,0,13,20,2,12.3,1,5,0,0,0
35.79,2.44,9,13,4,3,1,4,1,18,10,2,9.88,0,6,1,1,0
52.12,6.21,5,14,2,1,1,4,0,2,1,1,13.67,1,5,0,1,0
58.28,2.19,10,12,4,0,1,2,1,13,1,2,15.96,1,5,1,1,0
6.08,,8,10,0,4,0,1,0,31,38,1,4.45,1,5,1,0,1
98.45,7.25,4,14,4,2,1,4,1,9,1,2,8.52,1,3,1,0,0
82.89,6.33,5,13,3,0,1,1,0,3,1,3,12.11,1,4,1,0,0
67.32,4.09,10,14,2,2,1,4,1,18,15,3,16.93,1,1,1,1,0
76.92,7.25,5,14,1,0,1,1,0,5,1,1,9.32,1,6,1,0,0
41.7,8.15,3,14,2,3,1,4,0,1,1,1,6.46,1,3,1,0,0
90.94,4.42,8,14,2,1,1,4,0,18,4,1,11.02,1,1,1,0,0
39.51,2.97,9,13,3,3,1,3,1,13,8,3,19.3,1,3,0,0,0
69.31,5.62,5,11,1,4,1,3,0,12,2,1,1.0,1,5,1,0,0
85.15,6.89,5,14,2,0,1,4,0,3,1,1,3.84,1,5,1,0,0
59.26,8.9,1,14,3,5,1,2,0,7,1,3,1.0,1,6,1,0,0
88.16,5.51,7,13,1,1,1,1,0,18,10,3,4.52,1,3,1,0,0
63.7,3.25,10,14,3,1,1,2,1,1,5,1,1.0,1,2,1,0,0
71.1,6.92,6,13,2,5,1,1,0,3,8,2,1.0,1,1,0,0,0
59.49,4.02,8,13,1,0,1,1,0,6,9,1,13.3,1,5,1,0,0
61.27,5.81,6,10,2,2,1,2,0,13,9,1,12.56,1,6,0,0,0
22.97,,9,14,0,1,0,1,0,37,30,3,1.21,1,4,0,0,1
54.6,4.26,6,11,2,3,1,2,1,16,1,2,21.95,1,2,0,0,0
69.54,5.91,5,13,1,0,1,2,0,6,1,1,3.11,1,2,1,0,0
78.52,6.82,5,10,1,3,1,4,0,11,9,3,20.78,1,5,1,0,0
53.87,6.47,3,11,3,0,1,1,0,1,4,1,21.12,1,1,1,0,0
100.0,7.77,3,14,1,0,1,3,0,11,6,2,12.28,1,3,1,0,0
74.69,5.02,5,10,4,1,1,1,0,3,1,3,2.91,1,6,0,0,0
100.0,6.36,4,13,1,3,1,3,0,5,1,3,12.17,1,3,1,0,0
87.28,7.34,5,14,2,4,1,3,0,1,17,3,15.65,1,4,1,0,0
72.37,6.52,6,12,1,5,1,3,0,1,2,2,1.0,1,2,0,1,0
28.75,4.93,7,12,2,8,0,4,0,41,1,3,16.52,1,2,1,0,1
75.21,7.12,5,11,4,4,1,4,0,15,3,1,1.0,1,3,1,0,0
79.96,4.34,7,13,2,0,1,4,0,1,15,2,18.95,1,1,0,0,0
85.46,6.22,5,11,1,0,1,2,0,1,1,2,1.39,1,4,1,0,0
61.73,7.54,5,13,4,1,1,1,0,1,9,1,13.3,0,6,0,0,0
100.0,8.11,2,11,1,3,1,3,0,1,15,2,24.92,1,3,1,0,0
29.21,6.2,5,11,1,8,0,1,0,25,14,1,12.45,1,2,1,0,1
69.26,8.04,2,11,4,1,1,3,0,11,13,1,15.15,1,1,1,0,0
38.37,3.48,6,10,2,1,1,3,1,19,1,2,22.31,0,3,0,0,0
54.83,3.41,7,11,2,3,1,2,1,2,11,3,9.26,1,6,0,0,0
24.18,,6,12,0,7,1,1,1,24,20,3,21.01,0,5,0,0,1
41.36,5.42,7,13,4,1,0,2,0,26,1,3,5.28,1,2,1,1,1
14.38,,10,14,0,2,1,1,1,28,18,3,33.16,1,5,0,1,1
62.36,5.92,5,12,4,2,1,4,1,11,13,1,8.38,1,2,1,0,0
64.52,2.69,9,13,2,3,1,3,0,1,12,3,1.0,1,3,0,0,0
78.44,6.57,5,12,2,3,1,3,0,6,1,3,7.62,1,6,1,1,0
74.81,7.64,3,14,2,1,1,3,0,1,1,1,1.0,0,5,1,1,0
6.52,1.56,10,13,0,6,0,4,0,31,19,2,11.31,1,5,1,0,1
100.0,8.25,3,14,3,1,1,1,0,14,9,3,1.0,0,3,1,0,0
88.1,4.55,8,14,4,0,1,2,1,11,7,1,20.47,1,2,1,0,0
86.77,6.55,6,12,4,2,1,1,0,17,12,2,10.25,1,1,1,1,0
78.15,3.29,9,12,1,0,1,3,0,6,8,1,9.64,1,4,0,1,0
67.94,6.65,3,11,3,2,1,1,0,17,1,3,1.0,1,3,1,0,0
65.38,5.39,6,11,2,3,1,4,0,12,9,1,10.91,1,2,1,1,0
72.2,5.49,5,12,2,1,1,3,0,12,13,2,5.31,1,6,1,0,0
67.02,4.8,7,10,4,0,1,1,0,24,10,2,15.73,1,5,1,0,0
44.4,3.38,10,14,3,3,1,2,1,2,16,2,24.55,0,1,0,0,0
57.0,3.67,8,14,3,2,1,2,0,1,3,1,9.94,1,4,0,0,0
67.41,5.43,5,10,4,0,1,4,1,23,12,1,16.43,1,1,1,1,0
85.84,5.06,8,13,2,0,1,4,0,1,11,2,20.01,1,5,0,0,0
100.0,5.08,7,13,4,2,1,4,0,17,3,1,20.73,1,4,1,0,0
66.19,8.12,1,10,2,4,1,2,0,7,28,1,1.0,1,5,1,0,0
61.39,8.9,3,13,2,4,1,3,0,10,1,2,6.66,1,5,1,0,0
